id,nearc2,nearc4,nearc4a,nearc4b,ed76,ed66,age76,daded,nodaded,momed,nomomed,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,work76,work78,lwage76,lwage78,famed,black,smsa76r,smsa78r,reg76r,reg78r,reg80r,smsa66r,wage76,wage78,wage80,noint78,noint80,enroll76,enroll78,enroll80,kww,iq,marsta76,marsta78,marsta80,libcrd14,exp76
2235,0,0,0,0,16,13,28,9,0,12,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.81673588,6.96026522,6,0,0,0,0,0,1,1,913,1212,1410,0,0,0,0,0,40,111,1,1,1,1,6
2236,0,0,0,0,14,14,30,4,0,10,0,487904,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.35784227,,8,0,0,0,0,0,0,0,577,,,0,0,0,0,0,44,101,1,1,1,1,10
2237,0,0,0,0,11,11,32,9.94,1,10.25,1,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.07073773,6.22842524,9,0,0,0,0,0,0,1,433,583,727,0,0,0,0,0,36,,1,1,1,1,15
2238,0,0,0,0,12,8,24,9,0,8,0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.22455843,6.15365734,8,0,0,0,0,0,0,0,505,541,731,0,0,0,0,0,21,,1,1,1,0,6
2239,0,1,0,1,18,16,34,9.94,1,8,0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.58063914,6.54859277,9,0,0,0,0,0,0,0,721,803,1010,0,0,0,0,0,45,92,1,1,1,1,10
2240,0,1,0,1,16,15,33,14,0,8,0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.86901445,6.77794367,5,0,1,1,0,0,0,0,962,1010,1346,0,0,0,0,0,38,106,1,1,1,1,11
2241,0,1,0,1,12,12,31,13,0,14,0,487904,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.41181827,6.61600698,1,0,1,1,0,0,0,0,609,859,1009,0,0,0,0,0,33,,4,1,5,0,13
2244,0,1,0,1,12,9,25,12,0,12,0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.10924758,6.29798971,3,0,0,0,0,0,0,0,450,625,686,0,0,0,0,1,33,,1,4,1,0,7
2245,1,0,0,0,12,12,33,10,0,12,0,391625,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.43775165,6.76799334,6,0,0,0,0,0,0,0,625,1000,1522,0,0,0,0,0,37,102,1,1,1,1,15
2246,1,0,0,0,14,10,26,10,0,12,0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.56948142,6.75592076,6,0,0,0,0,0,0,0,713,988,1075,0,0,0,0,0,28,115,1,1,1,1,6
2247,1,0,0,0,12,9,24,8,0,10,0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.56526497,,8,0,0,1,0,0,0,0,710,,1200,0,0,0,0,0,37,99,1,1,1,1,6
2250,1,0,0,0,16,16,32,10,0,11,0,704926,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.81673588,6.82437367,7,0,1,1,0,0,0,0,913,1058,1377,0,0,0,0,0,48,118,1,1,1,1,10
2251,1,0,0,0,8,7,24,8,0,8,0,708947,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.03548143,,8,0,0,,0,,,0,418,,,1,1,0,,,21,,1,,,0,10
2254,0,0,0,0,13,13,29,16,0,13,0,476353,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.53958596,,1,0,0,0,0,0,0,1,692,,874,0,0,0,0,0,37,132,1,1,1,1,10
2255,0,0,0,0,12,12,34,9.94,1,10.25,1,352463,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.56068163,6.29798971,9,0,1,1,0,0,,1,260,625,,0,1,0,0,,34,,1,1,,0,16
2256,0,0,0,0,13,11,26,16,0,12,0,364640,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.47697236,6.50922261,2,0,1,1,0,0,0,1,650,772,625,0,0,0,0,0,26,108,1,1,1,1,7
2257,0,0,0,0,14,10,25,16,0,12,0,354474,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.41345896,6.24036059,2,0,1,1,0,0,0,1,610,590,724,0,0,0,0,0,35,103,1,1,1,1,5
2260,0,0,0,0,12,12,29,10,0,14,0,476353,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.58755001,6.38526772,6,0,1,1,0,0,0,1,726,682,1250,0,0,0,0,0,40,98,5,1,1,1,11
2261,0,0,0,0,13,12,32,11,0,8,0,352463,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.6424868,6.63788465,8,0,1,1,0,0,0,1,767,878,1083,0,0,0,0,0,44,111,1,1,1,0,13
2264,0,0,0,0,12,12,27,11,0,12,0,373482,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.42971948,6.32326751,6,0,0,0,0,0,0,0,620,641,727,0,0,0,0,0,29,97,1,1,1,0,9
2266,0,0,0,0,16,12,27,9.94,1,12,0,364640,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.58063914,6.28186033,4,0,1,1,0,0,0,0,721,615,913,0,0,0,0,0,33,101,1,1,1,0,5
2267,0,0,0,0,18,10,26,12,0,14,0,373482,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.24610677,6.13122649,2,0,1,1,0,0,0,0,516,529,538,0,0,0,0,0,36,129,3,3,3,1,2
2268,0,0,0,0,12,11,27,11,0,10,0,373482,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,7,0,0,0,0,0,0,0,,,,0,0,0,0,0,28,74,1,1,1,0,9
2269,0,0,0,0,12,10,25,11,0,10,0,363070,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.99146455,5.92169498,7,0,0,0,0,0,0,0,400,429,375,0,0,0,0,0,37,85,6,6,6,0,7
2270,0,0,0,0,14,11,27,13,0,13,0,414980,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.69456206,,1,0,1,,1,,,0,808,,,1,1,0,,,39,106,1,,,1,7
2271,0,0,0,0,12,8,24,7,0,7,0,363070,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.13122649,6.14995363,8,0,0,0,0,0,0,0,460,539,600,0,0,0,0,0,27,,6,6,6,0,6
2272,0,0,0,0,17,17,32,18,0,12,0,361010,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.4645883,6.41843586,2,0,0,0,0,0,0,0,642,705,884,0,0,0,0,0,45,120,1,1,1,0,9
2273,0,0,0,0,12,12,28,8,0,8,0,373482,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.25190388,6.14809662,8,0,0,0,0,0,0,0,519,538,554,0,0,0,0,0,28,107,1,1,1,1,10
2275,0,0,0,0,12,9,24,10,0,12,0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.34212142,6.42971948,6,0,1,1,0,0,0,1,568,713,908,0,0,0,0,0,32,109,1,1,1,0,6
2276,0,0,0,0,16,8,24,10,0,12,0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.54103,6.74982937,6,0,0,0,0,0,0,1,693,982,1617,0,0,0,0,0,28,,6,6,1,1,2
2277,0,0,0,0,12,9,25,8,0,8,0,363070,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,6.07484616,8,0,1,1,0,0,0,1,,500,698,0,0,0,0,0,33,97,6,1,1,1,7
2278,0,0,0,0,12,12,31,8,0,12,0,487904,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6.88550967,,6,0,1,,0,,,1,978,,,1,1,0,,,49,106,6,,,1,13
2279,0,0,0,0,12,12,32,12,0,8,0,361010,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.65801105,6.32793678,5,0,0,0,0,0,0,0,779,644,799,0,0,0,0,0,34,106,1,1,1,0,14
2280,0,0,0,0,14,12,27,8,0,9,0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.09356977,6.68895013,8,0,1,1,0,0,0,1,443,924,1019,0,0,0,,0,32,95,1,1,1,0,7
2282,0,0,0,0,12,12,27,8,0,8,0,386295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,8,0,0,0,0,0,0,0,,,,0,0,0,0,0,38,102,1,1,1,1,9
2283,0,0,0,0,16,12,33,9,0,12,0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.53958596,6.65929392,6,0,1,1,0,0,0,0,692,897,1026,0,0,0,0,1,39,105,1,5,1,1,11
2284,0,0,0,0,16,11,26,12,0,12,0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.03308622,,3,0,0,0,0,0,0,0,417,,813,0,0,0,0,0,44,131,6,6,6,1,4
2285,0,0,0,0,13,10,26,9.94,1,10.25,1,347666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,9,0,0,0,0,0,0,0,,,,0,0,0,0,0,31,99,1,1,1,0,7
2286,0,0,0,0,11,10,30,8,0,12,0,542115,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.65027905,6.55480012,6,0,1,1,0,0,0,0,773,808,1000,0,0,0,0,0,32,93,1,1,1,0,13
2287,0,0,0,0,15,9,26,9.94,1,8,0,430739,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,5.99146455,5.73516879,9,0,1,0,0,0,0,0,400,356,400,0,0,0,0,0,33,88,6,6,6,1,5
2288,0,0,0,0,12,10,28,8,0,8,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,5.96948564,8,0,0,0,0,0,0,0,,450,549,0,0,0,0,0,23,79,6,6,6,0,10
2289,0,0,0,0,9,9,27,8,0,8,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,8,0,0,0,0,0,0,0,,,,0,0,0,0,0,30,50,1,1,1,1,12
2292,0,0,0,0,12,12,27,9.94,1,11,0,347666,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6.80239476,6.79658079,9,0,1,1,0,0,0,1,900,1029,1300,0,0,0,0,0,38,100,1,1,1,0,9
2293,0,0,0,0,14,13,32,12,0,8,0,336056,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,5,0,0,0,0,0,0,0,,,,0,0,0,0,0,37,110,1,1,1,1,12
2294,0,0,0,0,16,12,31,12,0,8,0,454179,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.55108034,6.95031489,5,0,0,0,0,0,0,0,700,1200,998,0,0,0,0,0,32,107,1,1,1,1,9
2296,0,0,0,0,16,9,24,8,0,12,0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.18414889,6.55480012,6,0,0,0,0,0,0,0,485,808,1154,0,0,0,0,0,35,104,1,1,1,0,2
2297,0,0,0,0,12,12,34,8,0,8,0,336056,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,8,0,0,0,0,0,0,0,,,,0,0,0,0,0,35,98,1,1,1,1,16
2299,0,0,0,0,16,13,29,8,0,9,0,111021,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.79570578,6.80913528,8,0,1,1,0,0,0,0,894,1042,923,0,0,0,0,0,30,107,1,1,1,0,7
2300,0,0,0,0,18,15,29,9.94,1,10.25,1,111021,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.62007321,6.50532903,9,0,1,1,0,0,0,0,750,769,1100,0,0,0,0,0,42,126,1,1,1,1,5
2301,1,0,0,0,13,13,33,9.94,1,8,0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.96129605,7.0958572,9,0,0,1,0,0,0,0,1055,1388,1295,0,0,0,0,1,47,109,1,1,1,1,14
2302,1,0,0,0,12,11,28,10,0,10.25,1,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.8384052,6.80913528,9,0,0,0,0,0,0,0,933,1042,1538,0,0,0,0,0,42,112,1,1,1,1,10
2303,1,0,0,0,12,9,26,10,0,12,0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.34212142,6.43112102,6,0,0,0,0,0,0,0,568,714,721,0,0,0,0,0,22,105,1,1,1,1,8
2304,1,0,0,0,16,10,25,8,0,12,0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.89467004,6.9112275,6,0,1,1,0,0,0,0,987,1154,1538,0,0,1,0,0,36,133,1,1,1,1,3
2305,1,0,0,0,16,8,24,8,0,12,0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.64509097,6.77794367,6,0,1,1,0,0,0,0,769,1010,1538,0,0,0,0,0,36,,1,1,1,1,2
2306,1,0,0,0,12,12,27,8,0,12,0,414980,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.4738907,6.68569809,6,0,0,1,0,0,0,0,648,921,1138,0,0,1,0,0,33,114,1,1,1,0,9
2307,1,0,0,0,16,14,30,12,0,14,0,487904,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.10702289,5.96279665,2,0,0,0,0,0,0,0,449,447,745,0,0,0,1,0,38,99,6,6,1,0,8
2308,1,0,0,0,12,11,26,8,0,12,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,6,0,0,0,0,0,0,0,,,,0,0,0,0,0,26,102,1,1,1,0,8
2309,1,0,0,0,12,12,27,10,0,12,0,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.3630281,6.29798971,6,0,0,0,0,0,0,0,580,625,815,0,0,0,0,0,25,114,1,1,1,0,9
2310,1,0,0,0,8,7,33,7,0,10,0,401122,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.30991828,,8,0,0,0,0,0,0,0,550,,,0,0,0,0,0,34,,1,1,1,0,19
2313,1,0,0,0,12,12,34,9.94,1,8,0,336056,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,9,0,0,0,0,0,0,0,,,600,0,0,0,0,0,36,116,1,1,1,0,16
2314,0,0,0,0,12,12,29,9,0,12,0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.68461173,6.50532903,6,0,1,1,0,0,0,1,800,769,1100,0,0,0,0,0,35,123,1,1,1,1,11
2315,0,0,0,0,12,9,24,12,0,12,0,354474,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.07517382,,3,0,1,,0,,,1,160,,,1,1,0,,,34,83,6,,,1,6
2316,0,0,0,0,12,12,33,13,0,11,0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,6.61600698,5,0,1,1,0,0,0,1,,859,1100,0,0,0,0,0,41,104,1,1,1,1,15
2317,0,0,0,0,17,13,28,16,0,17,0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.13556489,6.24711738,1,0,1,1,0,0,0,1,462,594,920,0,0,0,0,0,42,,1,1,1,1,5
2318,0,0,0,0,14,9,25,12,0,12,0,363070,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.05208917,5.81348139,3,0,1,1,0,0,0,1,425,385,625,0,0,0,0,0,46,,1,1,1,1,5
2319,0,0,0,0,8,8,32,8,0,12,0,361010,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.39692966,,6,0,1,1,0,0,,1,600,,,0,1,0,0,,39,,1,1,,0,18
2322,0,0,0,0,17,10,26,12,0,12,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.76388491,6.95198017,3,0,1,1,0,0,0,1,866,1202,1603,0,0,0,1,1,37,127,4,1,1,1,3
2323,0,0,0,0,12,12,28,9.94,1,10,0,386295,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.52649486,,9,0,1,1,0,0,0,1,683,,700,0,0,0,0,0,49,87,1,1,4,1,10
2324,0,0,0,0,12,11,27,12,0,11,0,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7.01660968,7.0303576,5,0,1,1,0,0,0,1,1115,1300,1400,0,0,0,0,0,48,100,1,1,1,1,9
2325,0,0,0,0,12,11,26,12,0,11,0,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7.00306546,7.03419638,5,0,1,1,0,0,0,1,1100,1305,1300,0,0,0,0,0,48,104,1,1,1,1,8
2326,0,0,0,0,12,9,24,12,0,11,0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.65599181,5.99580295,5,0,0,0,0,0,,1,286,462,,0,1,0,0,,49,106,1,1,,1,6
2327,0,0,0,0,14,13,28,12,0,12,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.24027585,6.56587715,3,0,1,1,0,0,0,1,513,817,590,0,0,0,0,1,46,127,1,1,1,1,8
2328,0,0,0,0,13,11,26,12,0,12,0,373482,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.47697236,6.33721042,3,0,1,1,0,0,0,1,650,650,1002,0,0,1,1,1,52,109,1,1,1,1,7
2329,0,0,0,0,12,12,31,12,0,9,0,454179,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.94601399,6.61133953,5,0,1,1,0,0,0,1,1039,855,1058,0,0,0,0,0,48,85,1,1,1,1,13
2330,0,0,0,0,12,11,26,12,0,9,0,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.55108034,6.41843586,5,0,1,1,0,0,0,1,700,705,962,0,0,0,0,0,46,93,1,1,1,1,8
2331,0,0,0,0,12,10,25,8,0,7,0,337974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,8,0,1,1,0,0,0,1,,,,0,0,0,0,0,52,109,1,1,1,1,7
2333,0,1,1,0,18,15,31,12,0,12,0,476353,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.75257264,6.44087719,3,0,1,0,0,1,1,0,315,721,743,0,0,0,0,0,30,,6,6,6,1,7
2336,0,1,1,0,12,10,33,7,0,8,0,361010,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.7365723,5.77374106,8,0,0,0,0,0,0,0,310,370,433,0,0,0,0,0,40,100,1,1,1,1,15
2337,0,1,1,0,12,9,25,12,0,13,0,363070,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,6.07484616,2,0,0,0,0,0,0,0,,500,,0,0,0,0,0,34,96,1,1,1,0,7
2338,0,1,1,0,11,11,27,9.94,1,10.25,1,373482,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.81413053,5.91232723,9,0,0,0,0,0,0,0,335,425,692,0,0,0,0,0,37,,1,1,1,0,10
2339,0,1,1,0,11,9,25,9.94,1,10.25,1,363070,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.24997524,6.17559606,9,0,0,0,0,0,0,0,518,553,940,0,0,0,0,0,20,71,1,1,1,0,8
2340,0,1,1,0,16,13,28,12,0,12,0,373482,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.56385553,6.93265996,3,0,1,1,0,0,0,0,709,1179,1417,0,0,0,0,0,36,88,6,6,6,0,6
2342,0,1,1,0,12,9,25,8,0,12,0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.43454652,6.40126806,6,0,0,1,0,0,0,0,623,693,1000,0,0,0,0,0,32,93,1,1,1,0,7
2343,0,1,1,0,13,12,28,8,0,12,0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.69709349,5.78716408,6,0,0,0,0,0,0,0,298,375,500,0,0,0,0,0,26,98,1,1,1,0,9
2345,0,1,1,0,14,9,24,10,0,12,0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.43775165,6.33721042,6,0,1,1,0,0,0,0,625,650,800,0,0,0,0,0,35,110,1,1,1,1,4
2346,0,1,1,0,12,12,31,7,0,7,0,454179,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,5.38169898,8,0,0,0,0,0,0,0,,250,538,0,0,0,0,0,34,,2,1,1,0,13
2347,0,1,1,0,16,14,29,8,0,12,0,504643,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.64509097,6.89109553,6,0,1,1,0,0,0,0,769,1131,1538,0,0,0,0,0,37,113,1,1,1,0,7
2348,0,1,1,0,16,14,28,8,0,8,0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.12905021,5.72670611,8,0,1,1,0,0,0,0,459,353,353,0,0,0,0,1,40,136,6,6,6,1,6
2349,0,1,1,0,16,12,29,11,0,12,0,504643,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,6,0,0,0,0,0,0,0,,,,0,0,0,0,0,45,104,1,1,1,0,7
2350,1,1,1,0,12,12,31,6,0,10.25,1,476353,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.30991828,6.32482636,9,0,0,0,0,0,0,0,550,642,766,0,0,0,0,0,31,109,1,1,1,0,13
2351,1,1,1,0,15,15,31,16,0,16,0,476353,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,6.16102385,1,0,1,1,0,0,0,0,,545,,0,0,0,0,0,42,117,1,1,1,1,10
2352,1,1,1,0,14,13,29,12,0,11,0,476353,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.15273269,6.25716771,5,0,0,0,0,0,0,0,470,600,750,0,0,0,0,0,38,94,1,1,1,1,9
2353,1,1,1,0,12,12,33,8,0,8,0,391625,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.98141421,6.01721704,8,0,0,0,0,0,0,0,396,472,550,0,0,0,0,0,36,77,1,1,1,0,15
2354,1,1,1,0,14,10,25,12,0,12,0,708947,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.38687932,,3,0,0,0,0,0,0,0,594,,,0,0,0,0,0,33,,1,1,1,1,5
2355,1,1,1,0,15,12,27,7,0,14,0,729279,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,5.83912382,6,0,0,0,0,0,0,0,,395,563,0,0,1,0,0,34,77,1,1,1,1,6
2356,1,1,1,0,16,13,28,18,0,15,0,729279,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.94601399,,1,0,0,,0,,0,0,1039,,2163,1,0,0,,0,49,113,6,,1,1,6
2358,1,1,1,0,12,9,34,8,0,8,0,352463,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.99146455,6.34334541,8,0,1,1,0,0,0,0,400,654,1250,0,0,0,0,0,36,,1,1,1,1,16
2360,1,1,1,0,12,11,26,11,0,12,0,364640,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.5482191,6.59006213,6,0,0,0,0,0,0,0,698,837,1097,0,0,1,0,0,34,125,1,1,1,,8
2361,1,1,1,0,12,12,33,9.94,1,10.25,1,336056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,9,0,0,0,0,0,0,0,,,,0,0,0,0,0,31,93,1,1,1,1,15
2362,1,1,1,0,16,10,26,8,0,13,0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.56948142,6.80046053,6,0,0,1,1,0,0,0,713,1033,13857,0,0,0,0,0,27,106,1,1,1,1,4
2363,1,1,1,0,12,8,24,8,0,11,0,337974,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.30991828,6.39692966,8,0,0,1,0,0,0,0,550,690,844,0,0,0,0,0,33,,1,1,1,1,6
2366,1,1,1,0,14,12,27,8,0,14,0,347666,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.80814249,,6,0,0,0,0,0,0,0,333,,800,0,0,0,0,0,37,108,1,1,1,1,7
2368,0,1,1,0,12,12,29,12,0,12,0,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.96413561,6.66263282,3,0,1,1,0,0,0,1,1058,900,,0,0,0,0,0,29,,1,1,1,0,11
2369,0,1,1,0,11,10,30,9.94,1,10.25,1,476353,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.38012254,6.24036059,9,0,1,1,0,0,0,1,590,590,795,0,0,0,0,0,35,89,1,1,1,0,13
2370,0,1,1,0,12,9,24,9.94,1,10.25,1,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.45047042,6.3630281,9,0,1,1,0,0,0,1,633,667,756,0,0,0,0,0,39,,1,1,1,1,6
2371,0,1,1,0,10,10,26,9.94,1,10.25,1,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.2146081,,9,0,1,1,0,0,0,1,500,,,0,0,0,0,0,24,84,2,4,4,1,10
2372,0,1,1,0,14,12,28,12,0,12,0,364640,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.66949809,6.69649733,3,0,1,1,0,0,0,1,788,931,1226,0,0,0,0,0,37,,1,1,1,1,8
2373,0,1,1,0,17,9,25,18,0,18,0,354474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,0,1,,0,,1,1,,,,1,0,0,,0,42,133,6,,6,0,2
2374,0,1,1,0,18,17,33,8,0,12,0,352463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,6,0,1,1,0,0,0,1,,,,0,0,0,0,0,36,123,1,1,1,1,9
2375,0,1,1,0,18,15,31,13,0,12,0,454179,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.72383244,6.86874324,2,0,1,1,0,0,0,1,832,1106,1298,0,0,0,0,0,50,,1,1,1,1,7
2377,0,1,1,0,12,11,26,6,0,12,0,347666,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.28971557,6.29798971,6,0,1,1,0,0,0,1,539,625,723,0,0,0,0,0,44,102,1,1,1,0,8
2378,0,1,0,1,12,11,29,12,0,12,0,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,5.8517026,3,0,1,1,1,1,,1,,400,,0,1,0,0,,40,84,4,4,,1,11
2379,0,1,0,1,18,12,28,8,0,12,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.35784227,,6,0,1,,0,,,0,577,,,1,1,0,,,44,106,1,,,1,4
2381,0,1,0,1,14,12,30,12,0,12,0,1113393,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.69456206,6.62296756,3,0,1,1,0,0,0,1,808,865,,0,0,0,0,0,40,102,1,1,1,1,10
2382,0,1,0,1,14,14,30,14,0,16,0,1113393,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.58202514,6.6492098,1,0,1,1,0,0,0,1,722,888,1039,0,0,0,0,0,49,113,1,1,1,1,10
2383,0,1,0,1,12,10,26,12,0,12,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.39692966,6.63446194,3,0,1,1,1,1,0,1,600,875,1063,0,0,0,0,0,26,96,1,1,1,1,8
2387,0,1,0,1,10,10,28,8,0,6,0,378045,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.11368218,5.8517026,8,0,1,1,1,1,,1,452,400,,0,1,0,0,,22,,1,1,,0,12
2388,0,1,0,1,7,7,27,4,0,8,0,378045,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.70378247,5.94245697,8,0,1,1,1,1,0,1,300,438,503,0,0,0,0,0,30,,1,1,4,0,14
2390,0,1,0,1,12,11,28,9.94,1,10,0,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,,5.20257231,9,1,1,1,1,1,1,1,,209,410,0,0,0,0,0,24,72,6,6,6,0,10
2391,0,1,0,1,12,7,26,9.94,1,10,0,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,5.97380961,6.07484616,9,1,1,1,1,1,0,1,393,500,344,0,0,0,0,0,24,,6,6,6,0,8
2393,1,1,0,1,12,6,26,9.94,1,7,0,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,5.29831737,,9,1,1,1,1,1,1,1,200,,325,0,0,0,0,0,,,6,6,6,0,8
